URL_Length,Num_Dots,Num_Hyphens,Num_Special_Chars,Num_Subdomains,Has_IP_Address,Has_HTTPS,Domain_Age_Days,Domain_Registration_Length,Has_Suspicious_Words,Num_Redirects,External_Link_Ratio,Image_Link_Ratio,Form_Count,Password_Field_Present,Iframe_Count,Popup_Count,Favicon_External,Domain_Name_Length,URL_Entropy,Is_Phishing
82.0,,4.0,12.0,3,0,1,242.0,206.0,0,6,0.483,0.424,4,0,2,4,1,17.0,4.53,1
38.0,3.0,0.0,,0,0,1,1979.0,895.0,0,0,0.115,0.285,2,1,2,0,1,12.0,2.577,0
31.0,2.0,1.0,7.0,1,0,1,2253.0,840.0,0,0,0.129,0.389,0,1,2,0,1,21.0,3.834,0
25.0,2.0,1.0,0.0,1,0,1,1117.0,320.0,0,1,0.173,0.263,3,0,3,0,0,18.0,3.382,0
74.0,5.0,2.0,13.0,1,0,0,246.0,30.0,0,5,0.584,0.461,4,0,3,2,1,13.0,3.941,1
39.0,4.0,2.0,2.0,0,0,1,3313.0,880.0,0,2,0.27,0.019,1,0,0,0,0,14.0,3.976,0
37.0,1.0,0.0,5.0,1,0,1,2139.0,580.0,0,1,0.187,0.215,2,0,1,1,0,10.0,3.507,0
83.0,5.0,3.0,3.0,2,0,1,346.0,233.0,0,7,1.0,0.478,4,0,6,4,1,46.0,5.005,1
57.0,1.0,1.0,4.0,2,0,1,942.0,504.0,0,3,0.289,0.189,0,0,3,0,0,9.0,3.311,0
84.0,3.0,3.0,6.0,2,1,0,345.0,425.0,1,1,0.44,0.356,2,0,5,4,1,21.0,4.728,1
24.0,2.0,0.0,2.0,0,0,1,1955.0,,0,1,0.323,0.093,0,0,1,0,1,11.0,4.695,0
85.0,4.0,0.0,16.0,2,0,1,642.0,180.0,1,3,0.311,0.532,5,1,4,5,1,7.0,4.617,1
117.0,2.0,6.0,13.0,5,0,1,174.0,499.0,0,4,0.553,0.501,2,1,0,0,1,21.0,3.831,1
106.0,4.0,6.0,7.0,2,1,1,140.0,30.0,1,7,0.304,0.326,1,0,7,1,0,51.0,4.158,1
44.0,3.0,1.0,3.0,1,0,1,2312.0,649.0,0,2,0.287,0.213,3,1,0,0,0,12.0,3.761,0
36.0,1.0,1.0,1.0,1,0,1,1737.0,1239.0,0,3,0.244,0.117,3,1,1,1,0,20.0,3.483,0
42.0,1.0,2.0,1.0,0,1,1,941.0,779.0,0,1,0.148,0.127,1,0,2,1,0,17.0,4.463,0
104.0,4.0,4.0,4.0,2,1,1,31.0,370.0,1,4,0.653,0.392,6,1,5,5,1,4.0,3.871,1
74.0,4.0,2.0,5.0,3,0,1,343.0,131.0,0,2,0.553,0.388,5,1,4,3,0,20.0,5.612,1
45.0,8.0,4.0,11.0,2,0,0,223.0,196.0,1,6,0.278,0.315,4,1,3,1,0,17.0,4.944,1
59.0,1.0,1.0,4.0,3,0,1,1601.0,921.0,0,0,0.335,0.26,2,0,1,0,0,17.0,3.862,0
61.0,1.0,1.0,2.0,1,0,1,2136.0,994.0,0,2,0.567,0.242,2,0,1,0,0,20.0,3.788,0
36.0,4.0,0.0,1.0,2,0,1,885.0,891.0,0,3,0.275,0.193,3,0,1,1,0,22.0,3.785,0
59.0,5.0,5.0,8.0,2,0,1,399.0,527.0,0,2,0.085,0.606,5,1,2,1,1,22.0,4.699,1
119.0,6.0,2.0,11.0,5,0,1,127.0,264.0,1,7,0.67,0.438,2,0,6,5,1,28.0,5.036,1
39.0,2.0,1.0,2.0,1,0,1,2751.0,533.0,0,1,0.544,0.316,1,1,3,1,1,8.0,3.235,0
107.0,9.0,2.0,4.0,2,0,1,528.0,111.0,1,4,0.869,0.216,6,0,6,3,1,15.0,3.993,1
48.0,2.0,0.0,5.0,1,0,1,2640.0,1194.0,0,1,0.283,0.227,1,0,3,1,0,18.0,3.63,0
84.0,3.0,5.0,15.0,4,1,1,246.0,556.0,1,4,0.76,0.303,2,0,2,7,0,18.0,3.652,1
116.0,3.0,0.0,6.0,2,0,1,200.0,309.0,1,5,0.715,0.279,1,1,7,0,1,5.0,6.883,1
78.0,7.0,2.0,14.0,3,0,0,283.0,520.0,1,2,0.657,0.569,7,0,6,1,0,42.0,4.609,1
34.0,3.0,2.0,2.0,1,0,1,2255.0,954.0,0,1,0.118,0.208,3,0,2,0,0,19.0,3.71,0
53.0,2.0,0.0,6.0,2,0,1,2276.0,989.0,0,1,0.368,0.399,2,0,0,0,0,15.0,3.17,0
37.0,3.0,1.0,3.0,0,0,1,1370.0,862.0,1,2,0.175,0.224,2,0,1,0,0,24.0,2.798,0
38.0,2.0,1.0,1.0,1,0,1,1475.0,635.0,1,0,0.352,0.316,1,1,0,0,0,23.0,3.68,0
36.0,3.0,2.0,7.0,1,0,1,1086.0,694.0,0,2,0.255,0.021,2,0,2,1,1,13.0,3.06,0
53.0,2.0,2.0,3.0,1,0,1,1825.0,672.0,0,2,0.417,0.303,2,0,1,1,0,11.0,3.628,0
52.0,3.0,1.0,5.0,0,0,1,1348.0,1037.0,0,1,0.327,0.118,3,0,1,0,0,12.0,3.55,0
89.0,4.0,5.0,15.0,0,0,1,123.0,128.0,1,5,0.482,0.437,3,0,9,2,1,17.0,4.393,1
25.0,1.0,2.0,5.0,1,0,1,1975.0,818.0,0,1,0.344,0.234,3,0,1,0,0,20.0,3.929,0
48.0,2.0,0.0,0.0,2,0,1,1991.0,820.0,0,0,0.43,0.111,4,0,1,1,0,13.0,4.35,0
27.0,2.0,0.0,3.0,1,0,1,619.0,806.0,0,0,0.39,0.349,3,1,1,0,0,15.0,3.1,0
55.0,1.0,1.0,0.0,1,0,1,1325.0,1086.0,0,2,0.332,0.249,3,0,0,0,0,13.0,4.029,0
39.0,2.0,1.0,1.0,1,0,1,1075.0,747.0,0,1,0.129,0.279,1,0,1,0,1,15.0,3.668,0
100.0,3.0,5.0,13.0,3,0,0,245.0,30.0,0,3,0.256,0.726,5,1,2,3,0,27.0,4.836,1
112.0,3.0,,6.0,4,1,0,271.0,94.0,1,2,0.96,0.467,3,1,4,6,0,19.0,5.954,1
43.0,5.0,0.0,12.0,4,1,1,336.0,251.0,0,4,0.627,0.592,1,1,1,2,1,17.0,5.414,1
64.0,1.0,1.0,5.0,1,0,1,1977.0,1065.0,0,3,0.326,0.166,3,0,1,1,0,7.0,3.528,0
,2.0,3.0,3.0,0,0,1,1145.0,728.0,0,1,0.19,0.279,2,0,1,0,0,14.0,2.805,0
91.0,3.0,0.0,10.0,2,0,1,343.0,164.0,0,6,0.481,0.744,0,1,5,1,1,17.0,5.015,1
56.0,2.0,1.0,6.0,1,0,1,1669.0,1001.0,0,1,0.289,0.22,1,0,1,1,0,18.0,3.053,0
35.0,2.0,1.0,0.0,1,0,1,3239.0,593.0,0,1,0.127,0.168,2,0,1,1,0,10.0,3.786,0
98.0,5.0,4.0,14.0,3,0,0,189.0,470.0,0,1,0.383,0.766,3,0,3,3,0,34.0,5.365,1
54.0,4.0,3.0,8.0,5,0,0,1.0,243.0,0,4,0.809,0.603,8,0,4,4,0,27.0,2.738,1
61.0,6.0,3.0,10.0,4,0,0,69.0,417.0,1,1,0.026,0.349,4,1,1,3,0,43.0,3.866,1
34.0,2.0,3.0,0.0,1,0,1,669.0,284.0,0,2,0.111,0.105,1,1,2,0,1,16.0,3.758,0
62.0,1.0,5.0,10.0,4,0,1,1.0,92.0,1,5,0.362,0.703,4,1,3,2,1,31.0,5.779,1
42.0,5.0,1.0,5.0,1,0,1,1447.0,546.0,0,1,0.42,0.239,1,0,0,0,0,13.0,4.018,0
106.0,4.0,1.0,7.0,4,1,1,224.0,30.0,1,5,0.81,0.233,6,1,0,2,1,18.0,4.927,1
55.0,7.0,0.0,5.0,4,0,1,4.0,492.0,0,7,0.56,0.092,4,0,5,2,1,25.0,4.235,1
37.0,2.0,1.0,4.0,1,0,1,1738.0,1327.0,0,1,0.24,0.0,2,1,1,0,0,26.0,4.131,0
40.0,1.0,0.0,4.0,0,0,1,1783.0,855.0,0,2,0.247,0.236,3,0,0,1,1,11.0,3.796,0
120.0,6.0,7.0,11.0,0,1,1,403.0,189.0,1,4,0.557,0.562,1,1,4,2,1,34.0,5.318,1
36.0,2.0,2.0,1.0,0,0,1,396.0,900.0,0,1,0.209,0.367,4,0,1,0,1,12.0,3.546,0
51.0,2.0,0.0,14.0,2,1,1,11.0,30.0,1,6,0.407,0.781,3,1,2,6,1,25.0,5.047,1
100.0,5.0,3.0,7.0,4,0,0,414.0,357.0,1,8,0.575,0.542,3,0,1,3,0,15.0,5.006,1
117.0,2.0,1.0,3.0,2,0,1,119.0,384.0,1,4,0.475,0.454,6,0,3,2,1,23.0,5.046,1
64.0,3.0,3.0,7.0,1,0,1,2145.0,180.0,0,0,0.398,0.198,3,0,0,1,0,19.0,3.814,0
112.0,5.0,3.0,11.0,4,0,1,120.0,184.0,0,2,0.431,0.417,2,0,1,3,1,18.0,4.302,1
58.0,2.0,2.0,2.0,1,0,1,1144.0,1356.0,0,1,0.473,0.185,3,0,1,0,0,5.0,3.159,0
49.0,4.0,2.0,10.0,2,0,1,1.0,588.0,0,7,0.536,0.645,6,1,3,2,1,35.0,4.12,1
53.0,1.0,1.0,2.0,0,0,1,2102.0,344.0,0,0,0.395,0.288,2,0,0,1,0,17.0,3.227,0
59.0,1.0,0.0,4.0,1,0,1,1881.0,909.0,0,0,0.177,0.289,3,1,3,1,0,18.0,3.112,0
47.0,2.0,2.0,1.0,2,0,1,1204.0,280.0,0,0,0.186,0.331,2,1,1,0,0,17.0,3.662,0
24.0,1.0,0.0,2.0,2,0,1,2894.0,1170.0,0,2,0.079,0.112,3,1,1,1,0,4.0,4.165,0
104.0,1.0,7.0,10.0,2,0,1,64.0,334.0,0,3,0.359,0.562,3,0,5,3,1,7.0,4.681,1
62.0,1.0,1.0,3.0,0,0,1,1905.0,921.0,0,1,0.241,0.243,2,0,0,0,0,12.0,3.517,0
43.0,2.0,0.0,3.0,1,0,1,1484.0,588.0,0,2,0.065,0.0,4,0,2,0,0,17.0,3.318,0
21.0,1.0,2.0,2.0,0,0,1,1647.0,1168.0,0,1,0.004,0.347,1,1,1,1,0,18.0,3.834,0
63.0,2.0,2.0,1.0,0,0,1,1863.0,1182.0,0,1,0.366,0.24,1,1,1,0,0,18.0,4.491,0
100.0,6.0,4.0,10.0,2,0,1,214.0,30.0,1,2,0.357,,6,1,0,4,0,20.0,5.15,1
70.0,3.0,1.0,4.0,2,0,1,2469.0,763.0,0,0,0.002,0.138,2,0,2,0,0,12.0,3.526,0
25.0,4.0,0.0,1.0,0,0,1,1606.0,678.0,0,1,0.144,0.42,2,1,1,2,0,4.0,3.425,0
43.0,2.0,1.0,0.0,1,0,0,2217.0,647.0,0,1,0.183,0.135,2,0,1,0,0,20.0,3.836,0
58.0,2.0,0.0,4.0,1,0,1,1379.0,902.0,0,1,0.35,0.148,3,1,0,0,0,9.0,3.183,0
102.0,3.0,2.0,13.0,6,0,1,,409.0,1,7,0.886,0.632,4,1,2,2,0,28.0,7.0,1
99.0,6.0,1.0,,4,0,1,617.0,205.0,1,3,0.397,0.454,2,1,2,4,0,50.0,,1
62.0,1.0,3.0,3.0,1,1,0,1.0,375.0,0,6,1.0,0.154,3,0,0,0,1,21.0,4.41,0
93.0,2.0,2.0,5.0,5,0,1,122.0,264.0,1,4,0.4,0.401,5,1,2,4,0,14.0,4.947,1
29.0,1.0,1.0,2.0,2,0,1,1210.0,1001.0,0,0,0.467,0.25,2,0,2,0,0,16.0,2.846,0
58.0,4.0,4.0,12.0,2,0,1,381.0,143.0,1,6,0.575,0.646,5,1,5,0,1,31.0,5.737,1
117.0,4.0,3.0,0.0,3,1,1,330.0,463.0,0,3,0.538,0.466,5,0,4,3,1,13.0,4.914,1
29.0,2.0,2.0,6.0,1,0,1,1095.0,1287.0,0,0,0.267,0.127,2,0,2,0,0,15.0,2.948,0
40.0,1.0,1.0,1.0,1,0,1,2432.0,769.0,0,1,0.297,0.294,3,0,0,0,0,14.0,3.63,0
118.0,4.0,0.0,6.0,3,0,1,464.0,54.0,1,5,0.71,0.646,1,1,3,3,1,37.0,5.339,1
58.0,1.0,0.0,8.0,1,0,0,2521.0,852.0,0,1,0.125,0.161,2,1,0,2,0,16.0,3.83,0
83.0,3.0,2.0,9.0,0,1,0,288.0,343.0,1,3,1.0,0.341,5,1,2,1,0,20.0,3.489,1
24.0,3.0,0.0,3.0,0,0,1,2019.0,1225.0,0,0,0.295,0.157,2,0,1,0,0,18.0,3.552,0
52.0,5.0,0.0,4.0,1,0,1,2584.0,722.0,0,0,0.263,0.155,2,1,0,2,0,20.0,2.977,0
41.0,1.0,1.0,0.0,0,0,1,1502.0,705.0,0,1,0.324,0.144,2,0,0,0,0,3.0,3.47,0
36.0,2.0,1.0,3.0,1,0,1,1515.0,1130.0,1,0,0.107,0.189,3,0,2,0,0,3.0,3.714,0
64.0,4.0,0.0,6.0,2,1,1,223.0,312.0,1,6,0.994,0.497,1,1,3,2,0,29.0,,1
20.0,2.0,2.0,3.0,1,0,1,1577.0,871.0,0,0,0.216,0.311,2,0,3,0,0,13.0,3.469,0
32.0,4.0,0.0,4.0,2,0,1,1857.0,1201.0,0,2,0.3,0.246,0,1,1,0,0,13.0,3.756,0
48.0,2.0,0.0,1.0,1,0,1,1531.0,976.0,0,1,0.265,0.284,1,0,2,1,0,16.0,3.551,0
42.0,3.0,2.0,5.0,1,0,1,999.0,653.0,0,2,0.057,0.498,1,1,1,0,0,16.0,3.477,0
34.0,2.0,2.0,3.0,1,0,1,2701.0,734.0,0,1,0.428,0.202,4,1,0,0,0,14.0,3.163,0
37.0,1.0,1.0,0.0,1,0,1,2418.0,1044.0,0,1,0.182,0.206,4,1,0,1,0,14.0,4.262,0
,2.0,0.0,3.0,1,0,1,1347.0,30.0,0,1,0.192,0.266,1,0,1,1,0,15.0,3.724,0
40.0,2.0,1.0,8.0,2,0,1,1307.0,1446.0,0,1,0.287,0.185,2,0,1,0,0,15.0,3.536,0
23.0,2.0,3.0,2.0,0,0,1,539.0,1011.0,0,2,0.232,0.301,4,0,4,1,0,8.0,3.789,0
71.0,3.0,0.0,0.0,0,0,1,3731.0,823.0,0,1,0.435,0.122,2,0,2,0,0,19.0,3.335,0
102.0,4.0,2.0,9.0,6,0,0,355.0,282.0,0,7,0.657,0.751,5,1,4,2,0,24.0,5.216,1
50.0,1.0,1.0,6.0,1,0,1,664.0,130.0,0,2,0.247,0.111,3,1,1,2,0,23.0,3.602,0
39.0,2.0,1.0,2.0,0,0,1,1063.0,980.0,0,1,0.276,0.241,1,1,2,1,0,19.0,4.062,0
53.0,1.0,1.0,1.0,2,0,1,2605.0,1000.0,0,1,0.15,0.206,0,1,0,0,0,19.0,3.506,0
122.0,1.0,6.0,14.0,1,0,1,298.0,475.0,0,5,0.952,0.832,0,1,0,5,0,19.0,6.603,1
59.0,3.0,0.0,1.0,1,0,1,812.0,978.0,1,0,0.357,0.192,2,1,0,1,1,27.0,3.074,0
38.0,2.0,2.0,3.0,1,0,1,2377.0,822.0,0,2,0.161,0.165,2,1,2,0,0,16.0,3.73,0
44.0,4.0,1.0,9.0,3,0,0,212.0,226.0,1,6,0.387,0.49,5,1,1,2,0,3.0,3.292,1
20.0,3.0,1.0,2.0,2,0,1,2813.0,422.0,0,1,0.418,0.198,2,0,1,1,0,16.0,3.013,0
44.0,1.0,4.0,6.0,1,0,1,1280.0,,0,1,0.145,0.155,3,1,1,0,0,3.0,4.168,0
88.0,1.0,0.0,3.0,0,0,1,1242.0,602.0,0,0,0.416,0.214,0,1,1,1,0,8.0,3.236,0
79.0,,3.0,10.0,5,0,1,260.0,386.0,0,3,0.537,1.0,2,0,2,4,0,27.0,5.181,1
106.0,4.0,4.0,1.0,3,0,0,299.0,159.0,1,6,1.0,0.447,4,0,4,5,1,18.0,4.425,1
42.0,3.0,0.0,5.0,0,0,1,1549.0,1329.0,0,0,0.353,0.132,1,0,1,0,0,8.0,3.28,0
66.0,2.0,1.0,7.0,1,0,1,2233.0,744.0,0,2,,0.281,3,0,1,0,0,12.0,4.124,0
31.0,2.0,1.0,6.0,1,0,1,2331.0,658.0,0,1,0.186,0.093,1,0,1,2,0,15.0,4.29,0
34.0,1.0,1.0,6.0,1,0,1,771.0,1011.0,1,1,0.262,0.214,2,1,1,2,0,16.0,3.314,0
65.0,1.0,2.0,5.0,0,0,1,2173.0,943.0,0,1,0.242,0.176,3,1,2,0,0,20.0,3.752,0
41.0,4.0,2.0,3.0,0,0,1,1148.0,947.0,0,2,0.059,0.189,3,0,0,1,0,16.0,1.814,0
38.0,3.0,1.0,1.0,1,0,1,1619.0,989.0,0,0,0.135,0.016,3,1,3,0,0,12.0,2.411,0
83.0,5.0,4.0,11.0,1,0,1,257.0,341.0,1,6,0.442,0.3,4,0,6,5,0,25.0,5.382,1
10.0,6.0,4.0,13.0,2,1,1,121.0,34.0,1,5,0.717,0.603,7,1,4,2,0,38.0,3.935,1
48.0,3.0,2.0,2.0,0,0,1,5316.148575990272,621.0,0,0,0.262,0.231,2,0,0,0,0,10.0,3.493,0
48.0,1.0,0.0,7.0,0,0,1,247.0,30.0,1,2,0.267,0.297,5,1,2,5,0,11.0,3.843,1
102.0,7.0,2.0,11.0,6,0,0,76.0,343.0,1,8,0.693,0.824,4,0,1,4,1,13.0,5.329,1
64.0,1.0,0.0,5.0,1,0,1,1437.0,611.0,0,1,0.199,0.234,2,0,2,0,0,16.0,3.136,0
23.0,2.0,0.0,2.0,0,0,1,2055.0,1043.0,0,1,0.169,0.13,0,1,2,0,0,3.0,1.891,0
72.0,1.0,0.0,4.0,1,0,1,2571.0,553.0,0,2,0.3,0.177,0,0,0,0,0,18.0,3.805,0
60.0,3.0,1.0,4.0,0,0,1,1775.0,1066.0,0,1,0.349,0.018,1,0,2,0,1,24.0,3.35,0
15.0,3.0,2.0,4.0,0,0,1,1264.0,246.0,0,2,0.448,0.177,2,0,3,3,0,11.0,3.167,0
46.0,1.0,0.0,7.0,1,0,1,1065.0,247.0,0,0,0.267,0.083,1,1,1,0,0,8.0,2.964,0
123.0,5.0,0.0,6.0,2,0,1,368.0,334.0,1,3,0.465,0.512,2,1,0,1,1,23.0,4.409,1
38.0,1.0,2.0,3.0,1,0,1,1058.0,953.0,0,1,0.325,0.255,0,0,2,0,0,13.0,4.271,0
78.0,6.0,4.0,8.0,6,0,1,178.0,622.0,1,4,0.796,0.135,7,1,7,2,1,17.0,4.772,1
27.0,2.0,0.0,3.0,1,0,1,3031.0,1079.0,0,0,0.393,0.119,4,0,0,0,0,20.0,3.073,0
83.0,6.0,3.0,0.0,2,0,1,2.0,263.0,1,5,0.58,0.673,6,1,1,5,1,3.0,5.217,1
80.0,2.0,7.0,15.0,3,1,0,313.0,410.0,1,2,0.545,0.571,5,0,1,2,0,17.0,5.386,1
18.0,5.0,0.0,1.0,0,0,0,1667.0,1222.0,0,2,0.206,0.213,2,1,0,0,1,12.0,3.401,0
53.0,2.0,3.0,5.0,5,1,1,374.0,122.0,1,5,0.429,0.413,5,0,6,3,1,28.0,3.873,1
39.0,2.0,1.0,3.0,0,0,0,1207.0,847.0,0,2,0.292,0.233,1,0,2,1,1,23.0,4.033,0
42.0,3.0,1.0,3.0,0,0,1,1205.0,733.0,0,1,0.333,0.27,1,0,2,0,0,15.0,3.477,0
91.0,4.0,8.0,20.0,1,0,0,181.0,30.0,1,3,0.671,0.648,5,1,4,4,0,10.0,6.24,1
57.0,2.0,0.0,3.0,0,0,1,1468.0,877.0,0,1,0.291,0.295,4,0,0,1,0,18.0,3.71,0
43.0,3.0,1.0,2.0,0,0,1,1461.0,774.0,0,1,0.401,0.233,2,0,2,1,0,10.0,3.399,0
54.0,2.0,2.0,7.0,2,0,1,1680.0,548.0,0,0,0.417,0.223,2,0,1,0,1,14.0,3.113,0
34.0,4.0,0.0,5.0,1,0,1,2397.0,892.0,0,2,0.163,0.013,1,0,1,0,0,16.0,4.273,0
47.0,1.0,2.0,3.0,1,0,1,1372.0,30.0,1,1,0.465,0.0,2,0,0,0,0,19.0,3.602,0
100.0,4.0,6.0,2.0,4,0,0,365.0,254.0,1,2,0.354,0.544,2,0,4,4,0,16.0,5.022362958537893,1
101.0,2.0,3.0,12.0,4,1,0,223.0,354.0,1,7,0.736,0.399,4,0,2,1,1,34.0,6.152,1
46.0,3.0,0.0,0.0,1,0,1,1555.0,625.0,0,0,0.358,0.256,1,0,3,1,0,19.0,3.765,0
91.0,7.0,2.0,3.0,3,0,1,305.0,197.0,1,6,0.686,0.553,4,0,5,1,1,30.0,5.891,1
60.0,3.0,1.0,0.0,0,0,1,1744.0,960.0,0,0,0.317,0.223,2,0,0,0,0,14.0,3.736,0
44.0,4.0,0.0,6.0,3,0,1,2039.0,883.0,0,1,0.303,0.084,1,1,1,1,0,17.0,3.048,0
89.0,1.0,1.0,8.0,3,0,1,1.0,195.0,1,0,0.812,0.586,6,1,5,4,1,11.0,4.985,1
55.0,2.0,1.0,2.0,1,0,1,1378.0,1169.0,0,2,0.282,0.185,4,0,1,0,0,11.0,3.601,0
97.0,2.0,4.0,4.0,1,0,0,447.0,597.0,1,3,0.736,0.206,4,1,4,1,1,31.0,3.402,1
76.0,6.0,3.0,10.0,0,1,0,285.0,201.0,1,4,0.613,0.587,3,0,6,2,1,29.0,4.139,1
55.0,4.0,2.0,16.0,0,0,1,290.0,131.0,1,3,0.252,0.402,6,1,4,2,1,26.0,4.617,1
45.0,1.0,0.0,2.0,1,0,1,2285.0,525.0,0,0,0.475,0.106,4,1,0,1,0,19.0,3.457,0
47.0,3.0,1.0,4.0,0,0,1,1156.0,403.0,0,1,0.149,0.053,3,0,1,0,0,14.0,3.244,0
36.0,2.0,3.0,6.0,2,0,1,1872.0,673.0,0,1,0.082,0.254,3,0,1,0,0,16.0,3.607,0
54.0,3.0,1.0,2.0,2,0,1,1377.0,451.0,0,3,0.283,0.199,2,0,2,1,0,13.0,3.688,0
40.0,4.0,3.0,3.0,2,0,1,2500.0,879.0,0,1,0.291,0.254,1,0,2,0,0,21.0,3.672,0
87.0,5.0,4.0,11.0,1,0,0,188.0,195.0,1,2,0.761,,6,1,3,4,0,11.0,5.738,1
69.0,4.0,0.0,4.0,4,0,0,138.0,273.0,0,3,0.71,0.388,7,1,6,3,0,28.0,4.944,1
29.0,3.0,2.0,5.0,2,0,1,821.0,625.0,0,1,0.282,0.1,1,1,1,0,0,11.0,4.563,0
84.0,6.0,5.0,11.0,2,1,0,229.0,170.0,0,2,0.947,0.53,7,0,5,3,0,17.0,5.939,1
46.0,1.0,1.0,3.0,1,0,0,1376.0,682.0,0,3,0.332,0.189,2,0,1,0,0,13.0,2.9,0
43.0,3.0,1.0,0.0,2,0,1,3011.0,567.0,0,2,0.306,0.182,1,0,1,0,0,11.0,2.509,0
34.0,3.0,1.0,2.0,1,0,1,2115.0,854.0,0,2,0.197,0.0,3,0,1,1,0,18.0,3.835,0
80.0,1.0,4.0,18.0,3,0,1,294.0,329.0,1,8,0.403,0.63,5,1,3,2,0,11.0,4.496,1
101.0,5.0,1.0,1.0,2,1,0,106.0,305.0,1,5,0.329,0.163,2,0,1,2,1,26.0,,1
47.0,1.0,2.0,5.0,0,0,1,1359.0,950.0,1,1,0.583,0.114,1,1,1,0,0,13.0,3.949,0
62.0,2.0,1.0,6.0,0,0,1,1780.0,419.0,1,1,0.149,0.371,3,1,1,2,0,13.0,3.772,0
109.0,6.0,3.0,10.0,4,0,0,224.0,422.0,1,5,0.453,0.435,4,0,7,4,1,21.0,4.535,1
67.0,7.0,1.0,6.0,3,1,1,175.0,154.0,1,5,0.274,0.221,5,1,5,1,1,49.0,5.667,1
42.0,2.0,0.0,1.0,1,0,1,2128.0,239.0,0,0,0.0,0.159,1,0,4,0,0,15.0,3.414,0
53.0,3.0,3.0,5.0,1,0,0,1766.0,1384.0,0,0,0.326,0.285,3,1,1,0,0,19.0,2.914,0
89.0,4.0,0.0,,2,0,1,271.0,193.0,1,1,0.39,0.636,1,1,1,1,1,20.0,5.013,1
78.0,3.0,2.0,5.0,3,1,0,294.0,331.0,1,3,0.843,0.123,3,1,6,4,0,13.0,5.093,1
62.0,2.0,2.0,2.0,2,0,1,886.0,232.0,0,1,0.417,0.197,3,0,1,0,0,17.0,3.543,0
28.0,2.0,0.0,4.0,2,0,0,2678.0,609.0,0,1,0.192,0.303,3,1,1,0,0,25.0,3.453,0
46.0,1.0,1.0,3.0,1,0,1,2610.0,819.0,0,0,0.547,0.019,2,0,1,1,0,12.0,3.249,0
33.0,5.0,6.0,,0,0,1,411.0,154.0,1,4,0.849,0.325,3,1,3,5,1,36.0,5.456,1
53.0,4.0,0.0,0.0,0,0,1,436.0,753.0,0,1,0.092,0.155,4,0,2,0,0,14.0,3.377,0
68.0,2.0,3.0,3.0,2,0,1,2663.0,519.0,0,0,0.297,0.223,2,0,0,0,0,17.0,4.197,0
26.0,1.0,0.0,5.0,0,0,1,2629.0,1268.0,0,3,0.322,0.098,1,0,3,0,0,7.0,2.362,1
54.0,2.0,2.0,0.0,0,0,1,815.0,692.0,0,2,0.198,0.121,3,1,0,0,0,18.0,2.505,0
57.0,1.0,1.0,6.0,1,0,1,1964.0,755.0,0,1,0.101,0.309,3,0,0,0,0,10.0,3.782,0
87.0,9.0,5.0,8.0,4,1,1,429.0,487.0,1,3,0.298,0.407,5,1,1,0,1,3.0,5.457,1
39.0,2.0,0.0,4.0,2,0,1,2641.0,863.0,0,2,0.334,0.214,2,1,1,1,0,3.0,3.604,0
31.0,3.0,1.0,0.0,1,0,1,425.0,249.0,1,0,0.454,0.197,3,0,0,0,0,3.0,3.735,0
44.0,3.0,1.0,3.0,1,0,1,1220.0,859.0,0,3,0.197,0.144,2,0,2,1,0,8.0,3.833,0
164.0,3.0,0.0,17.0,3,0,1,444.0,200.0,1,2,0.521,,1,1,2,2,1,38.0,4.556,1
87.0,2.0,2.0,0.0,4,0,0,188.0,323.0,1,0,0.907,0.468,3,0,4,1,0,33.0,3.895,1
36.0,1.0,2.0,4.0,0,0,1,960.0,969.0,0,0,0.122,0.214,3,0,2,0,1,9.0,3.343,0
31.0,,3.0,5.0,2,0,1,1278.0,836.0,0,0,0.247,0.148,2,0,0,0,0,15.0,4.127,0
51.0,,1.0,4.0,5,0,1,203.0,401.0,0,5,0.539,0.119,5,1,5,4,1,24.0,4.007,1
69.0,4.0,7.0,5.0,4,1,1,353.0,475.0,0,4,0.554,0.422,4,1,2,2,0,10.0,4.602,1
59.0,1.0,1.0,3.0,0,1,1,2294.0,744.0,1,2,0.308,0.174,3,0,0,0,0,13.0,3.982,1
54.0,1.0,5.0,2.0,4,0,0,205.0,183.0,0,6,0.345,0.507,8,1,0,2,0,20.0,5.256,1
104.0,4.0,2.0,13.0,5,1,0,212.0,30.0,0,5,0.708,0.498,5,1,2,3,1,29.0,4.38,1
45.0,6.0,2.0,0.0,5,0,1,238.0,378.0,1,6,0.422,0.275,4,0,5,1,0,33.0,5.801,1
10.0,2.0,1.0,4.0,1,0,1,1962.0,520.0,0,1,0.239,0.423,2,0,1,0,0,6.0,3.412,0
100.0,4.0,1.0,12.0,4,0,1,1.0,313.0,1,5,0.652,0.392,6,1,3,4,0,22.0,4.949,1
54.0,2.0,2.0,2.0,0,0,1,2659.0,,0,2,0.227,0.309,3,1,2,0,1,18.0,3.072,0
,3.0,0.0,13.0,3,1,1,351.0,30.0,1,4,1.0,0.347,4,0,0,0,1,21.0,5.247,1
110.0,4.0,5.0,0.0,4,0,1,274.0,482.0,1,6,0.683,0.452,4,1,4,1,0,31.0,5.116,1
59.0,3.0,0.0,0.0,1,0,1,1548.0,1158.0,1,1,0.202,0.123,2,0,1,3,0,16.0,3.642,0
